ID Earthquake;Flag Tsunami;Year;Month;Day;Ms Magnitude;Ml Magnitude;Country;Location name;Earthquake : Deaths;Earthquake : Deaths Description;Earthquake : Damage (in M$);ICoordinates
5207;No;1989;8.0;1.0;5.8;0.0;INDONESIA;INDONESIA:  KURIMA DISTRICT, BALIEM RIVER;120.0;Many (~101 to 1000 deaths);1.0;-4.511, 139.022
5307;No;1991;10.0;19.0;7.0;0.0;INDIA;INDIA:  CHAMOLI, UTTARKASHI, NEW DELHI, CHANDIGARH;2000.0;Very Many (~1001 or more deaths);60.0;30.78, 78.774
5311;No;1991;11.0;19.0;6.4;0.0;COLOMBIA;COLOMBIA:  CHACO, BUENAVENTURA, CALI;2.0;Few (~1 to 50 deaths);0.0;4.554, -77.442
6484;Yes;1992;7.0;18.0;7.0;0.0;JAPAN;JAPAN:  HONSHU ISLAND;0.0;No deaths reported;0.0;39.419, 143.33
5346;No;1993;1.0;26.0;5.6;0.0;CHINA;CHINA:  YUNNAN PROVINCE;0.0;No deaths reported;0.0;23.027, 101.062
5375;Yes;1994;1.0;21.0;7.2;0.0;INDONESIA;INDONESIA:  KAU;9.0;Few (~1 to 50 deaths);0.0;1.015, 127.733
5437;No;1996;3.0;28.0;5.2;0.0;ECUADOR;ECUADOR:  COTOPAXI, PASTAZA, TUNGURAHUA, AMBATO;27.0;Few (~1 to 50 deaths);7.0;-1.036, -78.737
5457;No;1997;4.0;11.0;6.1;0.0;CHINA;CHINA:  S. XINJIANG, BACHU, SHULE, YINGJISHA;9.0;Few (~1 to 50 deaths);0.0;39.527, 76.941
5493;No;1998;5.0;22.0;6.6;0.0;BOLIVIA;BOLIVIA:  CENTRAL:  AIQUILE, TOTORA;105.0;Many (~101 to 1000 deaths);0.0;-17.731, -65.431
5537;No;1999;9.0;30.0;7.5;0.0;MEXICO;MEXICO:  OAXACA;35.0;Few (~1 to 50 deaths);164.8;16.059, -96.931
5547;No;1999;12.0;3.0;5.5;0.0;TURKEY;TURKEY:  GORESKEN, ERZURUM PROVINCE;1.0;Few (~1 to 50 deaths);0.0;40.358, 42.346
5661;No;2002;11.0;1.0;5.3;0.0;PAKISTAN;PAKISTAN:  GILGIT;11.0;Few (~1 to 50 deaths);0.0;35.517, 74.654
5702;No;2003;3.0;25.0;6.1;0.0;INDONESIA;INDONESIA:  FLORES:  REO;4.0;Few (~1 to 50 deaths);0.0;-8.294, 120.743
5722;No;2003;9.0;21.0;6.9;0.0;MYANMAR (BURMA);"MYANMAR (BURMA):  TAUNGDWINGYI; THAILAND:  BANGKOK";0.0;No deaths reported;0.0;19.917, 95.672
5760;Yes;2004;2.0;11.0;4.8;0.0;JORDAN;"JORDAN:  MA'IN; ISRAEL:  JERUSALEM, PETAH-TIQWA";0.0;No deaths reported;0.0;31.675, 35.551
5767;No;2004;3.0;25.0;5.4;0.0;TURKEY;TURKEY:  ERZURUM;10.0;Few (~1 to 50 deaths);0.0;39.93, 40.812
5799;Yes;2004;9.0;5.0;7.1;0.0;JAPAN;JAPAN:  HONSHU:  W COAST: KYOTO, WAKAYAMA, SAKAI;0.0;No deaths reported;0.0;33.184, 137.071
6738;Yes;2005;6.0;15.0;7.1;0.0;USA;CALIFORNIA:  OFF COAST NORTHERN;0.0;No deaths reported;0.0;41.301, -125.97
6766;No;2005;8.0;5.0;4.8;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  HUIZE;0.0;No deaths reported;0.0;26.569, 103.036
7456;No;2007;1.0;21.0;7.3;0.0;INDONESIA;INDONESIA:  MOLUCCA ISLANDS:  N;4.0;Few (~1 to 50 deaths);0.0;1.065, 126.282
8160;No;2008;10.0;5.0;6.9;0.0;KYRGYZSTAN;KYRGYZSTAN: NURA;74.0;Some (~51 to 100 deaths);0.0;39.533, 73.824
8410;Yes;2009;10.0;7.0;7.3;0.0;VANUATU;VANUATU ISLANDS;0.0;No deaths reported;0.0;-13.006, 166.51
8973;Yes;2010;4.0;6.0;7.9;0.0;INDONESIA;INDONESIA:  SUMATRA;0.0;No deaths reported;0.0;2.383, 97.048
9861;No;2011;8.0;23.0;5.6;0.0;USA;VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C.;0.0;No deaths reported;0.0;37.936, -77.933
9878;Yes;2012;3.0;14.0;6.9;0.0;JAPAN;JAPAN:  HOKKAIDO;0.0;No deaths reported;0.0;40.887, 144.944
9943;No;2012;11.0;11.0;6.7;0.0;MYANMAR (BURMA);MYANMAR (BURMA):  SHWEBO;26.0;Few (~1 to 50 deaths);0.0;23.005, 95.885
64;Yes;115;12.0;13.0;7.5;0.0;TURKEY;TURKEY:  ANTAKYA (ANTIOCH);260000.0;Very Many (~1001 or more deaths);0.0;36.1, 36.1
95;Yes;365;7.0;21.0;8.0;0.0;GREECE;GREECE:  CRETE:  KNOSSOS;0.0;Many (~101 to 1000 deaths);0.0;35.0, 23.0
131;No;525;5.0;29.0;7.0;0.0;TURKEY;TURKEY:  ANTAKYA (ANTIOCH), SAMANDAG;250000.0;Very Many (~1001 or more deaths);0.0;36.25, 36.1
200;No;814;4.0;2.0;7.0;0.0;CHINA;CHINA:  SICHUAN PROVINCE:  XICHANG;101.0;Many (~101 to 1000 deaths);0.0;27.9, 102.2
247;Yes;869;7.0;13.0;8.6;0.0;JAPAN;JAPAN:  SANRIKU;0.0;Many (~101 to 1000 deaths);0.0;38.5, 143.8
488;No;1290;9.0;27.0;6.8;0.0;CHINA;CHINA:  NEI MONGOL:  NINGCHENG;100000.0;Very Many (~1001 or more deaths);0.0;41.5, 119.3
511;No;1310;0.0;0.0;5.5;0.0;IRAQ;IRAQ:  SHAHRIZUR, SULAIMANIYA, BAGHDAD;0.0;Many (~101 to 1000 deaths);0.0;35.6, 46.0
6038;Yes;1589;3.0;21.0;6.7;0.0;JAPAN;SURUGA, JAPAN;0.0;No deaths reported;0.0;34.8, 138.2
7953;Yes;1634;3.0;0.0;5.5;0.0;CHINA;CHINA:  HUBEI PROVINCE;0.0;No deaths reported;0.0;30.7, 115.1
1161;Yes;1703;2.0;2.0;6.7;0.0;ITALY;ITALY:  L'AQUILA (AQUILA);10000.0;Very Many (~1001 or more deaths);0.0;42.467, 13.2
1178;Yes;1707;10.0;28.0;8.4;0.0;JAPAN;JAPAN:  NANKAIDO;5000.0;Very Many (~1001 or more deaths);0.0;33.2, 134.8
5907;Yes;1754;8.0;18.0;6.5;0.0;INDONESIA;INDONESIA:  AMBON ISLAND;4.0;Few (~1 to 50 deaths);0.0;-3.5, 128.5
10057;Yes;1808;4.0;2.0;5.7;0.0;ITALY;ITALY:  VALLEY OF PELLICE, CHISONE;2.0;Few (~1 to 50 deaths);0.0;44.833, 7.25
1857;No;1844;5.0;12.0;6.4;0.0;IRAN;IRAN:  KASHAN, QAMSAR, KAMU, KUSHIAN, CHUKA;1500.0;Very Many (~1001 or more deaths);0.0;33.6, 51.4
6061;Yes;1848;10.0;15.0;7.9;0.0;NEW ZEALAND;NEW ZEALAND:  N.;0.0;No deaths reported;0.0;-41.3, 174.5
2142;No;1868;8.0;15.0;8.0;0.0;ECUADOR;ECUADOR:  EL ANGEL, CONCEPCION;0.0;Few (~1 to 50 deaths);0.0;0.81, -77.72
2157;Yes;1869;8.0;24.0;7.5;0.0;CHILE;"CHILE:  IQUIQUE, PICA; PERU:  TACNA";0.0;No deaths reported;0.0;-19.6, -70.23
7890;No;1880;6.0;22.0;5.5;0.0;CHINA;CHINA:  GANSU PROVINCE:   WENXIAN;8.0;Few (~1 to 50 deaths);0.0;33.0, 104.6
2390;Yes;1889;5.0;25.0;6.8;0.0;PHILIPPINES;PHILIPPINES:  MINDANAO,MINDORO;0.0;No deaths reported;0.0;13.5, 121.0
6214;Yes;1889;11.0;23.0;6.0;0.0;INDONESIA;INDONESIA:  MADURA ISLAND, JAVA;0.0;No deaths reported;0.0;-7.0, 113.5
2520;Yes;1897;9.0;21.0;8.7;0.0;PHILIPPINES;PHILIPPINES:  MINDANAO, ZAMBOANGA, SULU, ISABELA;0.0;No deaths reported;0.0;6.0, 122.0
2614;Yes;1902;2.0;26.0;7.0;0.0;EL SALVADOR;EL SALVADOR-GUATEMALA;0.0;No deaths reported;0.0;13.5, -89.5
2696;No;1904;11.0;5.0;6.3;0.0;TAIWAN;TAIWAN:  JIAYI;145.0;Many (~101 to 1000 deaths);0.0;23.5, 120.3
2861;No;1909;4.0;14.0;7.3;0.0;TAIWAN;TAIWAN:  TAIPEI;9.0;Few (~1 to 50 deaths);0.0;25.0, 121.5
10279;Yes;1913;10.0;2.0;6.7;0.0;PANAMA;PANAMA: AZUERO PENINSULA;0.0;Few (~1 to 50 deaths);0.0;7.1, -80.6
3144;No;1919;10.0;3.0;6.9;0.0;FIJI;FIJI ISLANDS:  RABI,TUNULOA MISSION,SUVASAVU;0.0;No deaths reported;0.0;-16.5, 180.0
3261;No;1925;3.0;16.0;7.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  TALIFU;5000.0;Very Many (~1001 or more deaths);0.0;25.7, 100.4
7442;Yes;1927;10.0;24.0;7.1;0.0;USA;ALASKA:  SE ALASKA;0.0;No deaths reported;0.0;57.69, -136.07
3390;No;1929;5.0;1.0;7.4;0.0;IRAN;IRAN:  KOPET-DAGH;3800.0;Very Many (~1001 or more deaths);0.0;37.8, 57.6
3478;No;1931;10.0;10.0;7.8;0.0;SOLOMON ISLANDS;SOLOMON ISLANDS;0.0;No deaths reported;0.0;-9.968, 161.194
3710;Yes;1942;8.0;24.0;8.6;0.0;PERU;PERU:  ICA, NAZCA;30.0;Few (~1 to 50 deaths);0.0;-15.0, -76.0
3745;No;1943;6.0;9.0;7.6;0.0;INDONESIA;INDONESIA:  S SUMATERA;0.0;No deaths reported;0.0;-1.0, 101.0
3833;No;1946;9.0;12.0;7.8;0.0;MYANMAR (BURMA);MYANMAR (BURMA);0.0;No deaths reported;0.0;23.9, 96.2
6355;Yes;1947;11.0;4.0;7.0;0.0;JAPAN;W. HOKKAIDO ISLAND, JAPAN;0.0;No deaths reported;0.0;43.8, 141.0
3921;Yes;1949;8.0;22.0;8.1;0.0;CANADA;CANADA:  QUEEN CHARLOTTE ISLANDS;0.0;No deaths reported;0.0;53.62, -133.27
3985;No;1951;11.0;24.0;7.5;0.0;TAIWAN;TAIWAN;17.0;Few (~1 to 50 deaths);0.0;22.9, 121.5
3993;Yes;1952;3.0;4.0;8.3;0.0;JAPAN;JAPAN:  HOKKAIDO;33.0;Few (~1 to 50 deaths);0.0;42.15, 143.85
4034;Yes;1953;12.0;12.0;7.4;0.0;PERU;PERU-ECUADOR;6.0;Few (~1 to 50 deaths);0.0;-3.4, -80.6
4331;Yes;1964;11.0;17.0;7.6;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  NEW BRITAIN;0.0;No deaths reported;0.0;-5.7, 150.7
4333;No;1965;1.0;1.0;5.5;0.0;ALGERIA;ALGERIA:  M'SILA;4.0;Few (~1 to 50 deaths);2.0;35.7, 4.4
4477;Yes;1969;2.0;28.0;7.3;0.0;PORTUGAL;"PORTUGAL; MOROCCO:  RABAT, SALE; SPAIN:  CANARY IS";25.0;Few (~1 to 50 deaths);0.0;36.017, -10.95
4495;No;1969;9.0;29.0;6.3;0.0;SOUTH AFRICA;SOUTH AFRICA:  CAPE PROVINCE;12.0;Few (~1 to 50 deaths);24.0;-32.9, 19.7
4600;No;1972;4.0;10.0;6.9;0.0;IRAN;IRAN:  QIR,KARZIN, JAHROM, FIRUZABAD;30000.0;Very Many (~1001 or more deaths);0.0;28.4, 52.8
4613;No;1972;9.0;13.0;6.0;0.0;GREECE;GREECE:  CORINTHIA, ARCADIA;0.0;No deaths reported;0.0;37.9, 22.4
4639;Yes;1973;6.0;24.0;7.1;0.0;RUSSIA;RUSSIA:  KURIL ISLANDS;0.0;No deaths reported;0.0;43.3, 146.4
4697;No;1975;9.0;6.0;6.7;0.0;TURKEY;TURKEY:  LICE;2311.0;Very Many (~1001 or more deaths);17.0;38.474, 40.723
4714;No;1976;3.0;13.0;5.1;0.0;GUATEMALA;GUATEMALA;4.0;Few (~1 to 50 deaths);0.0;14.767, -91.061
4737;No;1976;7.0;28.0;7.4;0.0;CHINA;CHINA:  NE:  TANGSHAN;0.0;Some (~51 to 100 deaths);0.0;39.664, 118.401
4763;No;1977;3.0;8.0;6.0;0.0;INDONESIA;INDONESIA:  SUMATERA,SINURAT,TALU;0.0;No deaths reported;0.0;0.45, 100.02
4802;No;1978;5.0;23.0;5.6;0.0;GREECE;GREECE:  THESSALONIKI, VOLVI, LANGADAS;0.0;No deaths reported;0.0;40.759, 23.268
4832;No;1979;5.0;21.0;5.4;0.0;INDONESIA;INDONESIA:  BALI;0.0;No deaths reported;0.0;-8.299, 115.934
4847;No;1979;10.0;15.0;6.9;6.4;USA;"CALIFORNIA:  IMPERIAL VALLEY; MEXICO: MEXICALI";0.0;No deaths reported;30.0;32.634, -115.324
6459;Yes;1980;2.0;23.0;7.0;0.0;RUSSIA;RUSSIA:  KURIL ISLANDS;0.0;No deaths reported;0.0;43.53, 146.753
6461;Yes;1982;2.0;24.0;5.4;0.0;INDONESIA;INDONESIA:  NORTHERN SUMATERA;0.0;No deaths reported;0.0;4.374, 97.755
4964;No;1983;2.0;26.0;5.2;0.0;TAJIKISTAN;TAJIKISTAN:  GARM, KHAZORA;0.0;No deaths reported;0.0;38.841, 70.727
5006;No;1983;11.0;16.0;6.7;0.0;USA;HAWAII: KAPAPALA;0.0;No deaths reported;6.5;19.43, -155.454
5044;No;1984;9.0;7.0;4.7;0.0;SERBIA;BALKANS NW:  SERBIA;0.0;No deaths reported;0.0;43.314, 20.957
5111;No;1986;10.0;10.0;5.4;0.0;EL SALVADOR;EL SALVADOR:  SAN SALVADOR;1100.0;Very Many (~1001 or more deaths);1500.0;13.827, -89.118
5115;Yes;1986;10.0;20.0;8.1;0.0;KERMADEC ISLANDS (NEW ZEALAND);KERMADEC ISLANDS:  RAOUL;0.0;No deaths reported;0.0;-28.117, -176.367
5123;No;1987;1.0;24.0;5.9;0.0;CHINA;CHINA:  XINGJIANG WEIWUER ZIZHIQU PROVINCE, WUSHI;0.0;No deaths reported;0.0;41.529, 79.318
5271;No;1990;12.0;22.0;5.7;0.0;COSTA RICA;COSTA RICA:  ALAJUELA, SANTIAGO DE PURISCAL;2.0;Few (~1 to 50 deaths);19.5;9.869, -84.302
6481;Yes;1991;10.0;14.0;7.1;0.0;SOLOMON ISLANDS;SOLOMON ISLANDS;0.0;No deaths reported;0.0;-9.094, 158.442
5327;No;1992;5.0;25.0;7.0;0.0;CUBA;CUBA:  PILON, MANZANILLO;0.0;No deaths reported;0.0;19.613, -77.872
5332;No;1992;8.0;19.0;7.5;0.0;KYRGYZSTAN;KYRGYZSTAN:  TOLUK;75.0;Some (~51 to 100 deaths);130.0;42.142, 73.575
5377;No;1994;2.0;5.0;6.0;0.0;UGANDA;"UGANDA:  FORT PORTAL, KASESE; ZAMBIA";7.0;Few (~1 to 50 deaths);70.0;0.593, 30.037
6488;Yes;1994;9.0;1.0;7.0;0.0;USA;CALIFORNIA:  NORTH:  HONEYDEW;0.0;No deaths reported;0.0;40.402, -125.68
5408;Yes;1995;5.0;13.0;6.6;0.0;GREECE;GREECE:  GREVENA-KOZANI, THESSALONIKI, YUGOSLAVIA;0.0;No deaths reported;450.0;40.149, 21.695
5440;Yes;1996;6.0;10.0;7.6;0.0;USA;ALASKA:  ANDREANOF ISLANDS;0.0;No deaths reported;0.0;51.564, -177.632
5450;No;1997;2.0;28.0;6.1;0.0;IRAN;IRAN:  ARDABIL;1100.0;Very Many (~1001 or more deaths);0.0;38.075, 48.05
5466;No;1997;6.0;25.0;5.8;0.0;IRAN;IRAN:  BIRJAND, QAYEN;0.0;No deaths reported;0.0;33.938, 59.475
5610;No;2001;10.0;19.0;7.3;0.0;INDONESIA;INDONESIA:  BANDA SEA;0.0;No deaths reported;0.0;-4.102, 123.907
5616;No;2002;1.0;10.0;6.6;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  AITAPE;1.0;Few (~1 to 50 deaths);0.0;-3.212, 142.427
6821;Yes;2002;3.0;26.0;6.6;0.0;JAPAN;JAPAN:  RYUKYU ISLANDS;0.0;No deaths reported;0.0;23.346, 124.09
5639;No;2002;6.0;22.0;6.4;0.0;IRAN;IRAN:  AB GARM-ABHAR-AVAJ-SHIRIN SU;261.0;Many (~101 to 1000 deaths);300.0;35.626, 49.047
5700;No;2003;2.0;15.0;5.6;0.0;PHILIPPINES;PHILIPPINES: LUZON:  DIMASALANG;0.0;No deaths reported;0.0;12.171, 123.921
5757;No;2004;2.0;4.0;5.9;0.0;PANAMA;PANAMA-COSTA RICA:  CHIRIQUI;0.0;No deaths reported;0.0;8.358, -82.877
5787;No;2004;7.0;1.0;4.8;0.0;TURKEY;TURKEY:  DOGUBEYAZIT;18.0;Few (~1 to 50 deaths);0.0;39.766, 43.979
5814;No;2004;11.0;22.0;4.0;0.0;IRAN;IRAN:  KHORRAMABAD, POL-E DOKHTAR;0.0;No deaths reported;0.0;33.297, 47.977
5834;No;2004;12.0;20.0;4.7;5.1;TURKEY;TURKEY:  MARMARIS;0.0;No deaths reported;0.0;37.042, 28.206
9112;Yes;2005;2.0;14.0;5.5;0.0;GUADELOUPE;GUADELOUPE;0.0;No deaths reported;0.0;15.775, -61.744
5856;No;2005;3.0;20.0;6.7;0.0;JAPAN;JAPAN:  KYUSHU:  FUKUOKA, GENKAI;1.0;Few (~1 to 50 deaths);0.0;33.807, 130.131
6762;No;2005;7.0;24.0;7.5;0.0;INDIA;INDIA:  ANDAMAN ISLANDS,  NICOBAR ISLANDS;0.0;No deaths reported;0.0;7.92, 92.19
6830;No;2005;12.0;5.0;7.2;0.0;CONGO;CONGO:  KALEMIE;6.0;Few (~1 to 50 deaths);0.0;-6.224, 29.83
7369;Yes;2006;9.0;28.0;6.6;0.0;SAMOA;SAMOA ISLANDS;0.0;No deaths reported;0.0;-16.592, -172.033
7481;No;2007;3.0;6.0;6.4;0.0;INDONESIA;INDONESIA:  SUMATRA:  SOUTHERN;67.0;Some (~51 to 100 deaths);0.0;-0.493, 100.498
8204;Yes;2009;1.0;3.0;7.5;0.0;INDONESIA;PAPUA NEW GUINEA:  NEAR NORTH COAST;5.0;Few (~1 to 50 deaths);0.0;-0.414, 132.885
9032;Yes;2010;2.0;26.0;7.0;0.0;JAPAN;JAPAN:  TORI SHIMA, OKINAWA;0.0;No deaths reported;0.0;25.93, 128.425
9552;No;2010;9.0;27.0;5.6;6.0;IRAN;IRAN:  SHIRAZ;1.0;Few (~1 to 50 deaths);0.0;29.647, 51.665
9826;No;2010;12.0;19.0;3.7;0.0;USA;OKLAHOMA:  LUTHER;0.0;No deaths reported;0.0;35.827, -96.772
9877;No;2012;3.0;16.0;5.3;0.0;PHILIPPINES;PHILIPPINES:  SURIGAO;0.0;No deaths reported;0.0;10.037, 125.633
9876;Yes;2012;3.0;20.0;7.6;0.0;MEXICO;MEXICO:  GUERRERO, OAXACA;2.0;Few (~1 to 50 deaths);0.0;16.493, -98.231
9958;Yes;2013;2.0;6.0;7.4;0.0;SOLOMON ISLANDS;SOLOMON ISLANDS:  SANTA CRUZ ISLANDS;0.0;No deaths reported;0.0;-10.799, 165.114
66;No;138;3.0;1.0;6.8;0.0;CHINA;CHINA:  GANSU PROVINCE;0.0;Many (~101 to 1000 deaths);0.0;35.8, 103.5
494;Yes;1293;5.0;27.0;7.1;0.0;JAPAN;JAPAN:  KAMAKURA;23024.0;Very Many (~1001 or more deaths);0.0;35.2, 139.4
633;No;1481;7.0;15.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE:;0.0;Many (~101 to 1000 deaths);0.0;26.5, 99.9
7940;No;1560;4.0;0.0;5.5;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  YILIANG;0.0;Very Many (~1001 or more deaths);0.0;24.9, 103.2
7943;No;1600;9.0;29.0;7.0;0.0;CHINA;CHINA:  GUANGDONG PROVINCE;0.0;Many (~101 to 1000 deaths);0.0;23.5, 117.2
925;Yes;1633;3.0;1.0;7.1;0.0;JAPAN;JAPAN:  ODAWARA;150.0;Many (~101 to 1000 deaths);0.0;35.2, 139.2
984;No;1652;7.0;13.0;6.8;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  MIDU;3000.0;Very Many (~1001 or more deaths);0.0;25.4, 100.5
5983;Yes;1674;2.0;17.0;6.8;0.0;INDONESIA;INDONESIA:  AMBON ISLAND, SERAM ISLAND;86.0;Some (~51 to 100 deaths);0.0;-3.75, 127.75
1317;No;1751;5.0;25.0;6.8;0.0;CHINA;CHINA:  YUNNAN PROVINCE;900.0;Many (~101 to 1000 deaths);0.0;26.5, 99.9
6504;No;1821;11.0;17.0;6.7;0.0;ROMANIA;ROMANIA;0.0;No deaths reported;0.0;45.7, 26.6
1849;Yes;1843;4.0;25.0;8.4;0.0;JAPAN;JAPAN:  HOKKAIDO: YEZO, KUSHIRO, NEMURO;0.0;No deaths reported;0.0;42.0, 146.0
1851;Yes;1843;7.0;8.0;7.5;0.0;NEW ZEALAND;NEW ZEALAND:  WANGANUI;0.0;No deaths reported;0.0;-39.9, 175.0
2114;Yes;1867;3.0;7.0;7.0;0.0;GREECE;GREECE:  MITILINI;500.0;Many (~101 to 1000 deaths);0.0;39.2, 26.4
2261;No;1878;8.0;7.0;5.5;0.0;CHINA;CHINA:  YUNNAN PROVINCE;70.0;Some (~51 to 100 deaths);0.0;27.7, 100.8
7891;No;1881;2.0;18.0;5.5;0.0;TAIWAN;TAIWAN:  S of XINZHU;11.0;Few (~1 to 50 deaths);0.0;24.5, 120.7
2298;Yes;1881;4.0;3.0;7.3;0.0;GREECE;"GREECE:  KHIOS; TURKEY: CESME";7866.0;Very Many (~1001 or more deaths);0.0;38.25, 26.25
2542;No;1898;7.0;31.0;6.2;0.0;GREECE;GREECE:  IOANNINA;0.0;No deaths reported;0.0;39.75, 20.75
2595;Yes;1901;8.0;9.0;7.9;0.0;NEW CALEDONIA;NEW CALEDONIA:  LOYALTY ISLANDS;0.0;No deaths reported;0.0;-22.0, 170.0
8116;No;1902;8.0;0.0;5.5;0.0;CHINA;CHINA:   YUNNAN PROVINCE;6.0;Few (~1 to 50 deaths);0.0;26.3, 99.9
10144;Yes;1905;1.0;20.0;6.8;0.0;COSTA RICA;COSTA RICA:  PUNTARENAS;0.0;No deaths reported;0.0;9.85, -84.68
7992;No;1906;1.0;7.0;5.5;0.0;CHINA;CHINA:  YUNNAN PROVINCE;0.0;Many (~101 to 1000 deaths);0.0;26.6, 104.1
2804;Yes;1907;4.0;15.0;8.3;0.0;MEXICO;MEXICO:  GUERRERO;8.0;Few (~1 to 50 deaths);0.0;17.0, -100.0
2821;No;1907;10.0;21.0;7.4;0.0;TAJIKISTAN;TAJIKISTAN:   KARATAG;12000.0;Very Many (~1001 or more deaths);0.0;38.5, 67.9
2901;No;1910;4.0;12.0;7.8;0.0;TAIWAN;TAIWAN;60.0;Some (~51 to 100 deaths);0.0;25.5, 122.5
6576;Yes;1910;12.0;18.0;6.7;0.0;INDONESIA;INDONESIA:  SULAWESI-N. MOLUCCAS ISLANDS;0.0;No deaths reported;0.0;4.0, 127.0
2935;Yes;1911;6.0;15.0;8.0;0.0;JAPAN;JAPAN:  RYUKYU ISLANDS;12.0;Few (~1 to 50 deaths);0.0;28.0, 130.0
6258;Yes;1912;10.0;31.0;6.9;0.0;MICRONESIA, FED. STATES OF;MICRONESIA, FED. STATES OF:  CAROLINE ISLANDS;0.0;No deaths reported;0.0;7.0, 138.0
3064;No;1916;9.0;11.0;7.3;0.0;INDONESIA;INDONESIA:  JAVA;0.0;No deaths reported;0.0;-9.0, 113.0
3076;Yes;1917;1.0;30.0;7.8;0.0;RUSSIA;RUSSIA:  KAMCHATKA;0.0;No deaths reported;0.0;56.5, 163.0
3129;Yes;1918;12.0;4.0;7.8;0.0;CHILE;CHILE:  COPIAPO;0.0;Few (~1 to 50 deaths);0.0;-26.0, -71.0
3174;No;1921;8.0;14.0;5.9;0.0;ETHIOPIA;ETHIOPIA:  MESEWA (MASSAUA);0.0;Some (~51 to 100 deaths);0.0;15.6, 39.6
3202;Yes;1922;11.0;11.0;8.3;0.0;CHILE;CHILE:  ATACAMA;500.0;Many (~101 to 1000 deaths);0.0;-28.553, -70.755
3476;Yes;1931;10.0;3.0;7.9;0.0;SOLOMON ISLANDS;SOLOMON ISLANDS:  SAN CRISTOBAL ISLAND;0.0;No deaths reported;0.0;-10.932, 161.016
5742;Yes;1934;12.0;4.0;6.9;0.0;CHILE;CHILE:  IQUIQUE, PISAGUA, SAPIGA, NEGRERO;0.0;No deaths reported;0.0;-19.5, -69.5
8013;No;1939;9.0;19.0;5.5;0.0;CHINA;CHINA:  YUNNAN PROVINCE;2.0;Few (~1 to 50 deaths);0.0;24.4, 102.5
3671;No;1940;8.0;5.0;5.8;0.0;CHINA;CHINA:  LIAONING PROVINCE;0.0;No deaths reported;0.0;40.2, 122.0
3690;Yes;1941;11.0;25.0;8.3;0.0;ATLANTIC OCEAN;ATLANTIC OCEAN:  NORTHERN;0.0;No deaths reported;0.0;37.417, -18.983
3691;Yes;1941;12.0;5.0;7.6;0.0;COSTA RICA;COSTA RICA-PANAMA;6.0;Few (~1 to 50 deaths);0.0;8.7, -83.2
3764;No;1943;11.0;26.0;7.6;0.0;TURKEY;TURKEY:  LADIK, SAMSUN, HAVZA;4020.0;Very Many (~1001 or more deaths);0.0;41.0, 33.7
3961;No;1950;12.0;9.0;8.0;0.0;CHILE;CHILE-ARGENTINA;1.0;Few (~1 to 50 deaths);0.0;-23.5, -67.5
8036;Yes;1954;2.0;11.0;7.3;0.0;CHINA;CHINA:  GANSU PROVINCE;0.0;No deaths reported;0.0;39.0, 101.3
4410;Yes;1967;7.0;29.0;6.5;0.0;VENEZUELA;VENEZUELA;300.0;Many (~101 to 1000 deaths);140.0;10.6, -67.3
6421;Yes;1967;11.0;15.0;5.9;0.0;CHILE;CHILE:  NORTHERN;0.0;No deaths reported;0.0;-28.78, -71.19
4452;Yes;1968;8.0;10.0;7.6;0.0;INDONESIA;INDONESIA:  MOLUCCA ISLANDS: MANADO, CELEBES;0.0;No deaths reported;0.0;1.4, 126.2
4476;Yes;1969;2.0;23.0;7.4;0.0;INDONESIA;INDONESIA:  SULAWESI:  PARASANGA, PALETOANG;64.0;Some (~51 to 100 deaths);0.0;-3.1, 118.9
7923;No;1971;8.0;16.0;5.9;0.0;CHINA;CHINA:  SICHUAN PROVINCE:  MABIAN;0.0;Few (~1 to 50 deaths);0.0;28.9, 103.7
7402;Yes;1971;9.0;27.0;6.1;0.0;RUSSIA;RUSSIA:  SAKHALIN, MONERON ISLAND;0.0;No deaths reported;0.0;46.4, 141.1
4752;No;1976;11.0;24.0;7.3;0.0;TURKEY;TURKEY:  MURADIYE;5000.0;Very Many (~1001 or more deaths);60.0;39.12, 44.03
4769;Yes;1977;4.0;2.0;7.6;0.0;SAMOA;SAMOA ISLANDS:  APIA;0.0;No deaths reported;0.0;-16.696, -172.095
4813;No;1978;8.0;13.0;5.6;5.7;USA;CALIFORNIA:  SOUTHERN;0.0;No deaths reported;15.0;34.35, -119.7
4856;Yes;1979;11.0;16.0;6.9;0.0;FIJI;FIJI ISLANDS;0.0;No deaths reported;0.0;-16.76, -179.984
4925;No;1981;8.0;13.0;5.5;0.0;BOSNIA-HERZEGOVINA;BALKANS NW:  BOSNIA-HERZEGOVINA:  BANJA LUKA;0.0;No deaths reported;5.0;44.849, 17.312
4937;No;1982;1.0;12.0;6.0;0.0;HONDURAS;HONDURAS:  AMPALA, MASAYA;0.0;No deaths reported;0.0;13.158, -87.589
